Scan Name,Updated,Type,Module,Source,F/P,Data
example-scan,2025-05-12 10:45:01,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""5""><td><div class=""lineno"">5</div></td><td><div class=""highlight""><pre><span class=""w"">  </span><span class=""na"">bastions_role_name</span><span class=""w"">                </span><span class=""o"">=</span><span class=""w""> </span><span class=""nv"">aws_iam_role.bastions-privatekopeio-example-com.name</span></pre></div></td></tr><tr data-line=""6""><td><div class=""lineno"">6</div></td><td><div class=""highlight""><pre><span class=""w"">  </span><span class=""na"">cluster_name</span><span class=""w"">                      </span><span class=""o"">=</span><span class=""w""> </span><span class=""s2"">&quot;privatekopeio.<mark>example.com</mark>&quot;</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""46""><td><div class=""lineno"">46</div></td><td><div class=""highlight""><pre><span class=""kr"">output</span><span class=""w""> </span><span class=""nv"">&quot;cluster_name&quot;</span><span class=""w""> </span><span class=""p"">{</span></p"
example-scan,2025-05-12 10:45:07,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""5""><td><div class=""lineno"">5</div></td><td><div class=""highlight""><pre><span class=""w"">  </span><span class=""na"">bastions_role_name</span><span class=""w"">            </span><span class=""o"">=</span><span class=""w""> </span><span class=""nv"">aws_iam_role.bastions-private-shared-subnet-example-com.name</span></pre></div></td></tr><tr data-line=""6""><td><div class=""lineno"">6</div></td><td><div class=""highlight""><pre><span class=""w"">  </span><span class=""na"">cluster_name</span><span class=""w"">                  </span><span class=""o"">=</span><span class=""w""> </span><span class=""s2"">&quot;private-shared-subnet.<mark>example.com</mark>&quot;</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""42""><td><div class=""lineno"">42</div></td><td><div class=""highlight""><pre><span class=""kr"">output</span><span class=""w""> </span><span class=""nv"">&quot;cluster_name&quot;</span><span class=""w""> </span><span class=""p"">{</"
example-scan,2025-05-12 10:45:04,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""5""><td><div class=""lineno"">5</div></td><td><div class=""highlight""><pre><span class=""w"">  </span><span class=""na"">bastions_role_name</span><span class=""w"">            </span><span class=""o"">=</span><span class=""w""> </span><span class=""nv"">aws_iam_role.bastions-unmanaged-example-com.name</span></pre></div></td></tr><tr data-line=""6""><td><div class=""lineno"">6</div></td><td><div class=""highlight""><pre><span class=""w"">  </span><span class=""na"">cluster_name</span><span class=""w"">                  </span><span class=""o"">=</span><span class=""w""> </span><span class=""s2"">&quot;unmanaged.<mark>example.com</mark>&quot;</span></pre></div></td></tr><tr data-line=""7""><td><div class=""lineno"">7</div></td><td><div class=""highlight""><pre><span class=""w"">  </span><span class=""na"">master_autoscaling_group_ids</span><span class=""w"">  </span><span class=""o"">=</span><span class=""w""> </span><span class=""p"">[</span><span class=""nv"">aws_"
example-scan,2025-05-12 10:45:28,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""50""><td><div class=""lineno"">50</div></td><td><div class=""highlight""><pre>\t\t\t\t<span class=""nx"">self</span><span class=""o"">::</span><span class=""na"">assertEquals</span><span class=""p"">([</span></pre></div></td></tr><tr data-line=""51""><td><div class=""lineno"">51</div></td><td><div class=""highlight""><pre>\t\t\t\t\t<span class=""s1"">&#39;www.<mark>example.com</mark>:80:1.1.1.1&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""52""><td><div class=""lineno"">52</div></td><td><div class=""highlight""><pre>\t\t\t\t\t<span class=""s1"">&#39;www.<mark>example.com</mark>:443:1.1.1.1&#39;</span></pre></div></td></tr><tr data-line=""53""><td><div class=""lineno"">53</div></td><td><div class=""highlight""><pre>\t\t\t\t<span class=""p"">],</span> <span class=""nv"">$options</span><span class=""p"">[</span><span class=""s1"">&#39;curl&#39;</span><span class=""p"">][</span><span class=""nx"">CURLOPT_RESOLVE</span><span class=""p"">"
example-scan,2025-05-12 10:44:50,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""513""><td><div class=""lineno"">513</div></td><td><div class=""highlight""><pre><span class=""s1"">\tcat &gt;expect &lt;&lt;-\\EOF &amp;&amp;</span></pre></div></td></tr><tr data-line=""514""><td><div class=""lineno"">514</div></td><td><div class=""highlight""><pre><span class=""s1"">\tAuthor: &lt;BOLD;RED&gt;A U&lt;RESET&gt; Thor &lt;author@<mark>example.com</mark>&gt;</span></pre></div></td></tr><tr data-line=""515""><td><div class=""lineno"">515</div></td><td><div class=""highlight""><pre><span class=""s1"">\tEOF</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""670""><td><div class=""lineno"">670</div></td><td><div class=""highlight""><pre><span class=""s"">| | Author: A U Thor &lt;author@<mark>example.com</mark>&gt;</span></pre></div></td></tr><tr data-line=""671""><td><div class=""lineno"">671</div></td><td><div class=""highlight""><pre><span class=""s"">| |</span></pre></div></td></tr><tr data-line=""672""><td><div class=""line"
example-scan,2025-05-12 10:45:41,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""519""><td><div class=""lineno"">519</div></td><td><div class=""highlight""><pre>            <span class=""n"">protocols</span> <span class=""o"">=</span> <span class=""p"">{</span> <span class=""s2"">&quot;http&quot;</span> <span class=""p"">},</span></pre></div></td></tr><tr data-line=""520""><td><div class=""lineno"">520</div></td><td><div class=""highlight""><pre>            <span class=""n"">hosts</span> <span class=""o"">=</span> <span class=""p"">{</span> <span class=""s2"">&quot;<mark>example.com</mark>&quot;</span> <span class=""p"">},</span></pre></div></td></tr><tr data-line=""521""><td><div class=""lineno"">521</div></td><td><div class=""highlight""><pre>            <span class=""n"">service</span> <span class=""o"">=</span> <span class=""nb"">assert</span><span class=""p"">(</span><span class=""n"">db</span><span class=""p"">.</span><span class=""n"">services</span><span class=""p"">:</span><span class=""n"">insert</span><span class=""p"">({</span> <span "
example-scan,2025-05-12 10:45:35,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""52""><td><div class=""lineno"">52</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""c1""># host</span></pre></div></td></tr><tr data-line=""53""><td><div class=""lineno"">53</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""n"">assert_uri</span><span class=""p"">(</span><span class=""s2"">&quot;http://www.<mark>example.com</mark>&quot;</span><span class=""p"">,</span><span class=""w""> </span><span class=""ss"">scheme</span><span class=""p"">:</span><span class=""w""> </span><span class=""s2"">&quot;http&quot;</span><span class=""p"">,</span><span class=""w""> </span><span class=""ss"">host</span><span class=""p"">:</span><span class=""w""> </span><span class=""s2"">&quot;www.<mark>example.com</mark>&quot;</span><span class=""p"">)</span></pre></div></td></tr><tr data-line=""54""><td><div class=""lineno"">54</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""n"
example-scan,2025-05-12 10:45:32,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""551""><td><div class=""lineno"">551</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""nx"">href</span><span class=""o"">:</span><span class=""w""> </span><span class=""s1"">&#39;mailto:me@example.net&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""552""><td><div class=""lineno"">552</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""nx"">newValue</span><span class=""o"">:</span><span class=""w""> </span><span class=""s1"">&#39;<mark>example.com</mark>&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""553""><td><div class=""lineno"">553</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""nx"">expected</span><span class=""o"">:</span><span class=""w""> </span><span class=""p"">{</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""568""><td><div class=""lineno"">568</div></td><td><div clas"
example-scan,2025-05-12 10:45:35,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""60""><td><div class=""lineno"">60</div></td><td><div class=""highlight""><pre>\t\t\t<span class=""c1"">// untouched web-root</span></pre></div></td></tr><tr data-line=""61""><td><div class=""lineno"">61</div></td><td><div class=""highlight""><pre>\t\t\t<span class=""s1"">&#39;valid and nothing to change&#39;</span> <span class=""o"">=&gt;</span> <span class=""p"">[</span><span class=""s1"">&#39;http://<mark>example.com</mark>/root&#39;</span><span class=""p"">,</span> <span class=""k"">false</span><span class=""p"">,</span> <span class=""s1"">&#39;http://<mark>example.com</mark>/root&#39;</span><span class=""p"">],</span></pre></div></td></tr><tr data-line=""62""><td><div class=""lineno"">62</div></td><td><div class=""highlight""><pre>\t\t\t<span class=""s1"">&#39;valid with port and nothing to change&#39;</span> <span class=""o"">=&gt;</span> <span class=""p"">[</span><span class=""s1"">&#39;http://<mark>example.com</mark>:8081/root&#39;</span><span clas"
example-scan,2025-05-12 10:45:28,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""63""><td><div class=""lineno"">63</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""c1"">#      $ RES_SEARCHLIST=&quot;<mark>example.com</mark> sub1.<mark>example.com</mark> sub2.<mark>example.com</mark>&quot;</span></pre></div></td></tr><tr data-line=""64""><td><div class=""lineno"">64</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""c1"">#      $ export RES_SEARCHLIST</span></pre></div></td></tr><tr data-line=""65""><td><div class=""lineno"">65</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""c1"">#</span></pre></div></td></tr><tr data-line=""66""><td><div class=""lineno"">66</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""c1"">#      # C Shell</span></pre></div></td></tr><tr data-line=""67""><td><div class=""lineno"">67</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class="""
example-scan,2025-05-12 10:45:21,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""634""><td><div class=""lineno"">634</div></td><td><div class=""highlight""><pre>cat<span class=""w""> </span>&gt;trailers<span class=""w""> </span><span class=""s"">&lt;&lt;EOF</span></pre></div></td></tr><tr data-line=""635""><td><div class=""lineno"">635</div></td><td><div class=""highlight""><pre><span class=""s"">Signed-off-by: A U Thor &lt;author@<mark>example.com</mark>&gt;</span></pre></div></td></tr><tr data-line=""636""><td><div class=""lineno"">636</div></td><td><div class=""highlight""><pre><span class=""s"">Acked-by: A U Thor &lt;author@<mark>example.com</mark>&gt;</span></pre></div></td></tr><tr data-line=""637""><td><div class=""lineno"">637</div></td><td><div class=""highlight""><pre><span class=""s"">[ v2 updated patch description ]</span></pre></div></td></tr><tr data-line=""638""><td><div class=""lineno"">638</div></td><td><div class=""highlight""><pre><span class=""s"">Signed-off-by: A U Thor</span></pre></div></td></tr><tr data-line="
example-scan,2025-05-12 10:45:32,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""68""><td><div class=""lineno"">68</div></td><td><div class=""highlight""><pre><span class=""w"">              </span><span class=""nx"">last_name</span><span class=""o"">:</span><span class=""w""> </span><span class=""s1"">&#39;User&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""69""><td><div class=""lineno"">69</div></td><td><div class=""highlight""><pre><span class=""w"">              </span><span class=""nx"">email</span><span class=""o"">:</span><span class=""w""> </span><span class=""s1"">&#39;test1@<mark>example.com</mark>&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""70""><td><div class=""lineno"">70</div></td><td><div class=""highlight""><pre><span class=""w"">              </span><span class=""nx"">logins</span><span class=""o"">:</span><span class=""w""> </span><span class=""mf"">1</span><span class=""p"">,</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""83""><td><div class=""line"
example-scan,2025-05-12 10:45:24,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""7""><td><div class=""lineno"">7</div></td><td><div class=""highlight""><pre><span class=""nx"">t</span><span class=""p"">.</span><span class=""nx"">create</span><span class=""p"">(</span><span class=""s1"">&#39;Valid schema&#39;</span><span class=""p"">)</span></pre></div></td></tr><tr data-line=""8""><td><div class=""lineno"">8</div></td><td><div class=""highlight""><pre><span class=""w"">  </span><span class=""p"">.</span><span class=""nx"">get</span><span class=""p"">(</span><span class=""s1"">&#39;.json?url=https://<mark>example.com</mark>/badge&#39;</span><span class=""p"">)</span></pre></div></td></tr><tr data-line=""9""><td><div class=""lineno"">9</div></td><td><div class=""highlight""><pre><span class=""w"">  </span><span class=""p"">.</span><span class=""nx"">intercept</span><span class=""p"">(</span><span class=""nx"">nock</span><span class=""w""> </span><span class=""p"">=&gt;</span></pre></div></td></tr><tr data-line=""10""><td><div class=""lineno"">10</div"
example-scan,2025-05-12 10:45:21,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""70""><td><div class=""lineno"">70</div></td><td><div class=""highlight""><pre><span class=""w"">                  </span><span class=""nx"">last_name</span><span class=""o"">:</span><span class=""w""> </span><span class=""s1"">&#39;User&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""71""><td><div class=""lineno"">71</div></td><td><div class=""highlight""><pre><span class=""w"">                  </span><span class=""nx"">email</span><span class=""o"">:</span><span class=""w""> </span><span class=""s1"">&#39;test1@<mark>example.com</mark>&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""72""><td><div class=""lineno"">72</div></td><td><div class=""highlight""><pre><span class=""w"">                  </span><span class=""nx"">logins</span><span class=""o"">:</span><span class=""w""> </span><span class=""mf"">1</span><span class=""p"">,</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""84""><td><div"
example-scan,2025-05-12 10:45:10,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""77""><td><div class=""lineno"">77</div></td><td><div class=""highlight""><pre><span class=""s2"">    &quot;web_url&quot;: &quot;http://<mark>example.com</mark>/cool-group/sentry&quot;,</span></pre></div></td></tr><tr data-line=""78""><td><div class=""lineno"">78</div></td><td><div class=""highlight""><pre><span class=""s2"">    &quot;avatar_url&quot;: null,</span></pre></div></td></tr><tr data-line=""79""><td><div class=""lineno"">79</div></td><td><div class=""highlight""><pre><span class=""s2"">    &quot;git_ssh_url&quot;: &quot;git@<mark>example.com</mark>:cool-group/sentry.git&quot;,</span></pre></div></td></tr><tr data-line=""80""><td><div class=""lineno"">80</div></td><td><div class=""highlight""><pre><span class=""s2"">    &quot;git_http_url&quot;: &quot;http://<mark>example.com</mark>/cool-group/sentry.git&quot;,</span></pre></div></td></tr><tr data-line=""81""><td><div class=""lineno"">81</div></td><td><div class=""highlight""><pre><span c"
example-scan,2025-05-12 10:45:41,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""8""><td><div class=""lineno"">8</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""n"">expect</span><span class=""p"">(</span><span class=""no"">EqualElementMatcher</span><span class=""o"">.</span><span class=""n"">new</span><span class=""p"">(</span><span class=""s2"">&quot;A&quot;</span><span class=""p"">)</span><span class=""o"">.</span><span class=""n"">matches?</span><span class=""p"">(</span><span class=""s1"">&#39;&lt;A HREF=&quot;http://<mark>example.com</mark>&quot;&gt;&lt;/A&gt;&#39;</span><span class=""p"">))</span><span class=""o"">.</span><span class=""n"">to</span><span class=""w""> </span><span class=""n"">be_truthy</span></pre></div></td></tr><tr data-line=""9""><td><div class=""lineno"">9</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""n"">expect</span><span class=""p"">(</span><span class=""no"">EqualElementMatcher</span><span class=""o"">.</span><span class=""n"">new</span><sp"
example-scan,2025-05-12 10:44:50,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""80""><td><div class=""lineno"">80</div></td><td><div class=""highlight""><pre><span class=""s1"">\tid=1 status=200</span></pre></div></td></tr><tr data-line=""81""><td><div class=""lineno"">81</div></td><td><div class=""highlight""><pre><span class=""s1"">\tid=default response=WWW-Authenticate: Basic realm=&quot;<mark>example.com</mark>&quot;</span></pre></div></td></tr><tr data-line=""82""><td><div class=""lineno"">82</div></td><td><div class=""highlight""><pre><span class=""s1"">\tEOF</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""91""><td><div class=""lineno"">91</div></td><td><div class=""highlight""><pre><span class=""s1"">\thost=$HTTPD_DEST</span></pre></div></td></tr><tr data-line=""92""><td><div class=""lineno"">92</div></td><td><div class=""highlight""><pre><span class=""s1"">\twwwauth[]=Basic realm=&quot;<mark>example.com</mark>&quot;</span></pre></div></td></tr><tr data-line=""93""><td><div class=""lineno"">93</div></td><"
example-scan,2025-05-12 10:45:28,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""81""><td><div class=""lineno"">81</div></td><td><div class=""highlight""><pre><span class=""w"">  </span><span class=""k"">struct</span><span class=""w""> </span><span class=""nc"">noproxy</span><span class=""w""> </span><span class=""n"">list</span><span class=""p"">[]</span><span class=""o"">=</span><span class=""w""> </span><span class=""p"">{</span></pre></div></td></tr><tr data-line=""82""><td><div class=""lineno"">82</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""p"">{</span><span class=""w""> </span><span class=""s"">&quot;www.<mark>example.com</mark>&quot;</span><span class=""p"">,</span><span class=""w""> </span><span class=""s"">&quot;localhost .<mark>example.com</mark> .example.de&quot;</span><span class=""p"">,</span><span class=""w""> </span><span class=""n"">FALSE</span><span class=""p"">},</span></pre></div></td></tr><tr data-line=""83""><td><div class=""lineno"">83</div></td><td><div class=""highlight""><pre><span"
example-scan,2025-05-12 10:45:35,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""84""><td><div class=""lineno"">84</div></td><td><div class=""highlight""><pre>        <span class=""n"">protocols</span> <span class=""o"">=</span> <span class=""p"">{</span> <span class=""s2"">&quot;https&quot;</span> <span class=""p"">},</span></pre></div></td></tr><tr data-line=""85""><td><div class=""lineno"">85</div></td><td><div class=""highlight""><pre>        <span class=""n"">hosts</span>     <span class=""o"">=</span> <span class=""p"">{</span> <span class=""s2"">&quot;<mark>example.com</mark>&quot;</span><span class=""p"">,</span> <span class=""s2"">&quot;ssl1.com&quot;</span> <span class=""p"">},</span></pre></div></td></tr><tr data-line=""86""><td><div class=""lineno"">86</div></td><td><div class=""highlight""><pre>        <span class=""n"">service</span>   <span class=""o"">=</span> <span class=""n"">service2</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""87""><td><div class=""lineno"">87</div></td><td><div class=""highlight""><"
example-scan,2025-05-12 10:45:32,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""88""><td><div class=""lineno"">88</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""n"">describe</span><span class=""w""> </span><span class=""s1"">&#39;url&#39;</span><span class=""w""> </span><span class=""k"">do</span></pre></div></td></tr><tr data-line=""89""><td><div class=""lineno"">89</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""n"">it</span><span class=""w""> </span><span class=""p"">{</span><span class=""w""> </span><span class=""n"">is_expected</span><span class=""o"">.</span><span class=""n"">to</span><span class=""w""> </span><span class=""n"">allow_value</span><span class=""p"">(</span><span class=""s1"">&#39;http://<mark>example.com</mark>&#39;</span><span class=""p"">)</span><span class=""o"">.</span><span class=""n"">for</span><span class=""p"">(</span><span class=""ss"">:url</span><span class=""p"">)</span><span class=""w""> </span><span class=""p"">}</span></pre></div></td></"
example-scan,2025-05-12 10:45:19,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""88""><td><div class=""lineno"">88</div></td><td><div class=""highlight""><pre>\t\t<span class=""k"">return</span> <span class=""p"">[</span></pre></div></td></tr><tr data-line=""89""><td><div class=""lineno"">89</div></td><td><div class=""highlight""><pre>\t\t\t<span class=""p"">[</span><span class=""s1"">&#39;test@<mark>example.com</mark>&#39;</span><span class=""p"">,</span> <span class=""s1"">&#39;test&#39;</span><span class=""p"">,</span> <span class=""s1"">&#39;<mark>example.com</mark>&#39;</span><span class=""p"">,</span> <span class=""s1"">&#39;test@<mark>example.com</mark>&#39;</span><span class=""p"">],</span></pre></div></td></tr><tr data-line=""90""><td><div class=""lineno"">90</div></td><td><div class=""highlight""><pre>\t\t\t<span class=""p"">[</span><span class=""s1"">&#39;test@<mark>example.com</mark>/cloud&#39;</span><span class=""p"">,</span> <span class=""s1"">&#39;test&#39;</span><span class=""p"">,</span> <span class=""s1"">&#39;<mark>exampl"
example-scan,2025-05-12 10:44:48,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""89""><td><div class=""lineno"">89</div></td><td><div class=""highlight""><pre><span class=""s1"">\thost=<mark>example.com</mark></span></pre></div></td></tr><tr data-line=""90""><td><div class=""lineno"">90</div></td><td><div class=""highlight""><pre><span class=""s1"">\t--</span></pre></div></td></tr><tr data-line=""91""><td><div class=""lineno"">91</div></td><td><div class=""highlight""><pre><span class=""s1"">\tprotocol=http</span></pre></div></td></tr><tr data-line=""92""><td><div class=""lineno"">92</div></td><td><div class=""highlight""><pre><span class=""s1"">\thost=<mark>example.com</mark></span></pre></div></td></tr><tr data-line=""93""><td><div class=""lineno"">93</div></td><td><div class=""highlight""><pre><span class=""s1"">\tusername=foo</span></pre></div></td></tr><tr data-line=""94""><td><div class=""lineno"">94</div></td><td><div class=""highlight""><pre><span class=""s1"">\tpassword=bar</span></pre></div></td></tr><tr data-line=""95""><td><di"
example-scan,2025-05-12 10:45:21,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""9""><td><div class=""lineno"">9</div></td><td><div class=""highlight""><pre><span class=""n"">email_tests</span><span class=""p"">:</span> <span class=""nb"">tuple</span><span class=""p"">[</span><span class=""nb"">tuple</span><span class=""p"">[</span><span class=""nb"">str</span><span class=""p"">,</span> <span class=""nb"">bool</span><span class=""p"">],</span> <span class=""o"">...</span><span class=""p"">]</span> <span class=""o"">=</span> <span class=""p"">(</span></pre></div></td></tr><tr data-line=""10""><td><div class=""lineno"">10</div></td><td><div class=""highlight""><pre>    <span class=""p"">(</span><span class=""s2"">&quot;simple@<mark>example.com</mark>&quot;</span><span class=""p"">,</span> <span class=""kc"">True</span><span class=""p"">),</span></pre></div></td></tr><tr data-line=""11""><td><div class=""lineno"">11</div></td><td><div class=""highlight""><pre>    <span class=""p"">(</span><span class=""s2"">&quot;very.common@<mark>example.com</mark>&q"
example-scan,2025-05-12 10:45:21,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""9""><td><div class=""lineno"">9</div></td><td><div class=""highlight""><pre><span class=""s1"">\tcat &gt;in &lt;&lt;-\\EOF &amp;&amp;</span></pre></div></td></tr><tr data-line=""10""><td><div class=""lineno"">10</div></td><td><div class=""highlight""><pre><span class=""s1"">\tbundle.one.uri=http://<mark>example.com</mark>/bundle.bdl</span></pre></div></td></tr><tr data-line=""11""><td><div class=""lineno"">11</div></td><td><div class=""highlight""><pre><span class=""s1"">\tbundle.two.uri=https://<mark>example.com</mark>/bundle.bdl</span></pre></div></td></tr><tr data-line=""12""><td><div class=""lineno"">12</div></td><td><div class=""highlight""><pre><span class=""s1"">\tbundle.three.uri=file:///usr/share/git/bundle.bdl</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""19""><td><div class=""lineno"">19</div></td><td><div class=""highlight""><pre><span class=""s1"">\t[bundle &quot;one&quot;]</span></pre></div></td></tr><tr data-line"
example-scan,2025-05-12 10:45:18,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""9""><td><div class=""lineno"">9</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""c1""># RFC2368, 6. Examples</span></pre></div></td></tr><tr data-line=""10""><td><div class=""lineno"">10</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""c1""># mailto:chris@<mark>example.com</mark></span></pre></div></td></tr><tr data-line=""11""><td><div class=""lineno"">11</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""n"">ok</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span><span class=""o"">[</span><span class=""s2"">&quot;mailto:chris@<mark>example.com</mark>&quot;</span><span class=""o"">]</span></pre></div></td></tr><tr data-line=""12""><td><div class=""lineno"">12</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""n"">ok</span><span class=""o"">[-</span><span class=""mi"">1</span><span "
example-scan,2025-05-12 10:45:32,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'master'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""9""><td><div class=""lineno"">9</div></td><td><div class=""highlight""><pre><span class=""w"">  </span><span class=""s1"">&#39;<mark>example.com</mark>&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""10""><td><div class=""lineno"">10</div></td><td><div class=""highlight""><pre><span class=""w"">  </span><span class=""s1"">&#39;http://<mark>example.com</mark>&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""11""><td><div class=""lineno"">11</div></td><td><div class=""highlight""><pre><span class=""w"">  </span><span class=""s1"">&#39;https://<mark>example.com</mark>:443&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""12""><td><div class=""lineno"">12</div></td><td><div class=""highlight""><pre><span class=""w"">  </span><span class=""s1"">&#39;https://<mark>example.com</mark>:443/foo/bar?baz=qux&amp;a=b&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""13"""
